assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_002080415.1	GCF_002080415.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Roseovarius_mucosus_SMR3	NCBI	215743	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Roseovarius mucosus
GCF_002080435.1	GCF_002080435.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Sphingobium_herbicidovorans_MH	NCBI	76947	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium herbicidovorans
GCF_002082015.1	GCF_002082015.1_Bacteria_Bacillota_Bacilli_Sporosarcina_ureae_P17a	NCBI	1571	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina ureae
GCF_002082605.1	GCF_002082605.1_Bacteria_Actinomycetota_Actinomycetes_Kitasatospora_aureofaciens_DM-1	NCBI	1894	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Kitasatospora	Kitasatospora aureofaciens
GCF_002096055.1	GCF_002096055.1_Bacteria_Actinomycetota_Actinomycetes_Cnuibacter_physcomitrellae_XA_T	NCBI	1619308	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Cnuibacter	Cnuibacter physcomitrellae
GCF_002097535.1	GCF_002097535.1_Bacteria_Bacillota_Bacilli_Halobacillus_mangrovi_KTB_131	NCBI	402384	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halobacillus	Halobacillus mangrovi
GCF_002101335.1	GCF_002101335.1_Bacteria_Bacillota_Bacilli_Staphylococcus_lutrae_ATCC_700373	NCBI	155085	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lutrae
GCF_002101395.1	GCF_002101395.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pantoea_alhagi_LTYR-11Z	NCBI	1891675	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea alhagi
GCF_002104335.1	GCF_002104335.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Campylobacter_cuniculorum_LMG_24588	NCBI	1121267	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter cuniculorum
GCF_002105555.1	GCF_002105555.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Paracoccus_contaminans_RKI_16-01929T=LMG_29738T=CCM_8701T=CIP_111112T	NCBI	1945662	12	12	75.00	0.00	11	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus contaminans
GCF_002105755.1	GCF_002105755.1_Bacteria_Actinomycetota_Actinomycetes_Mycobacterium_colombiense_CECT_3035	NCBI	1041522	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium colombiense
GCF_002109385.1	GCF_002109385.1_Bacteria_Bacillota_Bacilli_Halalkalibacter_krulwichiae_AM31D	NCBI	199441	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter krulwichiae
GCF_002116905.1	GCF_002116905.1_Bacteria_Pseudomonadota_Betaproteobacteria_Rhizobacter_gummiphilus_NS21	NCBI	946333	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	NA	Rhizobacter	Rhizobacter gummiphilus
GCF_002117085.1	GCF_002117085.1_Bacteria_Bacteroidota_Flavobacteriia_Nonlabens_tegetincola_NBRC_100970	NCBI	323273	13	13	81.25	0.00	13	Yes	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens tegetincola
GCF_002117105.1	GCF_002117105.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Oceanicoccus_sagamiensis_NBRC_107125	NCBI	716816	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus	Oceanicoccus sagamiensis
GCF_002117405.1	GCF_002117405.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Methylocystis_bryophila_S285	NCBI	655015	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylocystis	Methylocystis bryophila
GCF_002117445.1	GCF_002117445.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Ketogulonicigenium_robustum_SPU_B003	NCBI	92947	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ketogulonicigenium	Ketogulonicigenium robustum
GCF_002119665.1	GCF_002119665.1_Bacteria_Pseudomonadota_Betaproteobacteria_Bordetella_genomosp_13_AU7206	NCBI	463040	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 13
GCF_002119765.1	GCF_002119765.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Pseudorhodoplanes_sinuspersici_RIPI110	NCBI	1235591	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	Pseudorhodoplanes	Pseudorhodoplanes sinuspersici
GCF_002119805.1	GCF_002119805.1_Bacteria_Bacillota_Bacilli_Macrococcus_canis_KM_45013	NCBI	1855823	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus canis
GCF_002127965.1	GCF_002127965.1_Bacteria_Pseudomonadota_Betaproteobacteria_Oxalobacter_formigenes_HC-1	NCBI	847	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes
GCF_002142495.1	GCF_002142495.1_Bacteria_Cyanobacteriota_Cyanophyceae_Leptolyngbya_boryana_dg5	NCBI	1260963	14	14	87.50	0.00	14	Yes	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya boryana
GCF_002142615.1	GCF_002142615.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Photobacterium_damselae_KC-Na-1	NCBI	85581	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium damselae
GCF_002156705.1	GCF_002156705.1_Archaea_Euryarchaeota_Halobacteria_Natrarchaeobaculum_aegyptiacum_JW_NM-HA_15	NCBI	745377	15	14	93.75	6.25	7	Yes	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrarchaeobaculum	Natrarchaeobaculum aegyptiacum
GCF_002157205.1	GCF_002157205.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Kushneria_marisflavi_SW32	NCBI	157779	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria	Kushneria marisflavi
GCF_002157855.1	GCF_002157855.1_Bacteria_Bacillota_Bacilli_Sutcliffiella_horikoshii_20a	NCBI	79883	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii
GCF_002157895.1	GCF_002157895.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Oceanisphaera_profunda_SM1222	NCBI	1416627	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanisphaera	Oceanisphaera profunda
GCF_002158865.1	GCF_002158865.1_Bacteria_Pseudomonadota_Betaproteobacteria_Comamonas_serinivorans_DSM_26136	NCBI	1082851	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas serinivorans
GCF_002158905.1	GCF_002158905.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Yoonia_vestfoldensis_SMR4r	NCBI	245188	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Yoonia	Yoonia vestfoldensis
GCF_002162335.1	GCF_002162335.1_Bacteria_Actinomycetota_Actinomycetes_Cellulosimicrobium_cellulans_PSBB019	NCBI	1710	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium cellulans
GCF_002162375.1	GCF_002162375.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Oleiphilus_messinensis_ME102	NCBI	141451	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	Oleiphilus messinensis
GCF_002163585.1	GCF_002163585.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Tatumella_citrea_DSM_13699	NCBI	53336	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella citrea
GCF_002173495.1	GCF_002173495.1_Bacteria_Bacillota_Bacilli_Bacillus_atrophaeus_SRCM101359	NCBI	1452	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus atrophaeus
GCF_002189675.2	GCF_002189675.2_Bacteria_Actinomycetota_Actinomycetes_Streptomyces_alboflavus_MDJK44	NCBI	67267	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces alboflavus
GCF_002192415.1	GCF_002192415.1_Bacteria_Bacillota_Bacilli_Paenibacillus_donghaensis_KCTC_13049	NCBI	414771	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus donghaensis
GCF_002192455.1	GCF_002192455.1_Bacteria_Actinomycetota_Actinomycetes_Streptomyces_albireticuli_MDJK11	NCBI	1940	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces albireticuli
GCF_002196515.1	GCF_002196515.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Vibrio_gazogenes_ATCC_43942	NCBI	687	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio gazogenes
GCF_002201795.1	GCF_002201795.1_Bacteria_Bacteroidota_Bacteroidia_Alkalitalea_saponilacus_SC_BZ-SP2	NCBI	889453	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Alkalitalea	Alkalitalea saponilacus
GCF_002208135.1	GCF_002208135.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pseudoalteromonas_piscicida_DE2-B	NCBI	43662	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piscicida
GCF_002208805.2	GCF_002208805.2_Bacteria_Bacillota_Bacilli_Staphylococcus_pettenkoferi_FDAARGOS_288	NCBI	170573	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pettenkoferi
GCF_002208825.2	GCF_002208825.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Brevundimonas_vesicularis_FDAARGOS_289	NCBI	41276	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas vesicularis
GCF_002209165.2	GCF_002209165.2_Bacteria_Bacillota_Bacilli_Mammaliicoccus_sciuri_FDAARGOS_285	NCBI	1296	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus	Mammaliicoccus sciuri
GCF_002209185.2	GCF_002209185.2_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_jeikeium_FDAARGOS_328	NCBI	38289	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeikeium
GCF_002209385.1	GCF_002209385.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Methylovulum_psychrotolerans_HV10_M2	NCBI	1704499	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylovulum	Methylovulum psychrotolerans
GCF_002211765.1	GCF_002211765.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Idiomarina_piscisalsi_10PY1A	NCBI	1096243	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Idiomarina piscisalsi
GCF_002211785.1	GCF_002211785.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Francisella_halioticida_DSM_23729	NCBI	549298	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella halioticida
GCF_002214365.1	GCF_002214365.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_celer_Vu_13	NCBI	1293037	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus celer
GCF_002214385.1	GCF_002214385.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_gorgonarius_W-12	NCBI	71997	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus gorgonarius
GCF_002214465.1	GCF_002214465.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_barossii_SHCK-94	NCBI	54077	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barossii
GCF_002214485.1	GCF_002214485.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_pacificus_P-4	NCBI	71998	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus pacificus
GCF_002214505.1	GCF_002214505.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_siculi_RG-20	NCBI	72803	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus siculi
GCF_002214545.1	GCF_002214545.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_thioreducens_OGL-20P	NCBI	277988	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus thioreducens
GCF_002214585.1	GCF_002214585.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_profundus_DT_5432	NCBI	49899	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus profundus
GCF_002214645.1	GCF_002214645.1_Bacteria_Pseudomonadota_Betaproteobacteria_Diaphorobacter_nitroreducens_SL-205	NCBI	164759	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter nitroreducens
GCF_002215135.1	GCF_002215135.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Vibrio_vulnificus_CECT_4999	NCBI	672	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus
GCF_002215215.1	GCF_002215215.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Granulosicoccus_antarcticus_IMCC3135	NCBI	1192854	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Granulosicoccus	Granulosicoccus antarcticus
GCF_002218195.1	GCF_002218195.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Sphingorhabdus_sp_SMR4y_SMR4y	NCBI	2584094	13	13	81.25	0.00	12	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	Sphingorhabdus sp. SMR4y
GCF_002218245.1	GCF_002218245.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Xanthomonas_citri_CFBP7111	NCBI	473426	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas citri
GCF_002220735.1	GCF_002220735.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Campylobacter_sputorum_CCUG_20703	NCBI	1031920	13	13	81.25	0.00	12	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sputorum
GCF_002221525.1	GCF_002221525.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pseudoalteromonas_espejiana_DSM_9414	NCBI	1314869	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas espejiana
GCF_002222615.2	GCF_002222615.2_Bacteria_Bacteroidota_Bacteroidia_Bacteroides_caccae_ATCC_43185	NCBI	47678	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
GCF_002222635.1	GCF_002222635.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Pseudosulfitobacter_pseudonitzschiae_SMR1	NCBI	1402135	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pseudosulfitobacter	Pseudosulfitobacter pseudonitzschiae
GCF_002222655.1	GCF_002222655.1_Bacteria_Pseudomonadota_Betaproteobacteria_Vitreoscilla_filiformis_ATCC_15551	NCBI	63	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla filiformis
GCF_002224365.1	GCF_002224365.1_Bacteria_Bacillota_Bacilli_Virgibacillus_necropolis_LMG_19488	NCBI	163877	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacillus necropolis
GCF_002224425.1	GCF_002224425.1_Bacteria_Bacillota_Bacilli_Latilactobacillus_curvatus_MRS6	NCBI	28038	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus
GCF_002224565.1	GCF_002224565.1_Bacteria_Bacillota_Bacilli_Latilactobacillus_sakei_FAM18311	NCBI	1599	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus sakei
GCF_002224645.1	GCF_002224645.1_Bacteria_Bacillota_Clostridia_Dehalobacterium_formicoaceticum_DMC	NCBI	51515	14	14	87.50	0.00	13	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Dehalobacterium	Dehalobacterium formicoaceticum
GCF_002234495.1	GCF_002234495.1_Bacteria_Bacteroidota_Flavobacteriia_Arenibacter_algicola_SMS7	NCBI	616991	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter algicola
GCF_002234535.1	GCF_002234535.1_Bacteria_Actinomycetota_Actinomycetes_Actinoalloteichus_hoggarensis_DSM_45943	NCBI	1470176	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hoggarensis
GCF_002237615.1	GCF_002237615.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Qipengyuania_flava_VG1	NCBI	192812	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Qipengyuania	Qipengyuania flava
GCF_002240035.1	GCF_002240035.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Legionella_clemsonensis_CDC-D5610	NCBI	1867846	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella clemsonensis
GCF_002240355.1	GCF_002240355.1_Bacteria_Actinomycetota_Actinomycetes_Prauserella_marina_DSM_45268	NCBI	530584	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella marina
GCF_002240375.1	GCF_002240375.1_Bacteria_Bacillota_Bacilli_Ligilactobacillus_agilis_La3	NCBI	1601	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus agilis
GCF_900016785.1	GCF_900016785.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Buchnera_aphidicola_BTs	NCBI	98804	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_900070355.1	GCF_900070355.1_Bacteria_Actinomycetota_Actinomycetes_Devriesea_agamarum_IMP2	NCBI	472569	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Devriesea	Devriesea agamarum
GCF_900078695.1	GCF_900078695.1_Bacteria_Pseudomonadota_Betaproteobacteria_Bordetella_trematum_H044680328	NCBI	123899	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella trematum
GCF_900079115.1	GCF_900079115.1_Archaea_Thermoproteota_Thermoprotei_Saccharolobus_solfataricus_P1	NCBI	2287	14	14	87.50	0.00	8	Yes	Archaea	Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Saccharolobus	Saccharolobus solfataricus
GCF_900086555.1	GCF_900086555.1_Bacteria_Pseudomonadota_Betaproteobacteria_Neisseria_weaveri_NCTC13585	NCBI	28091	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria weaveri
GCF_900087055.1	GCF_900087055.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Plesiomonas_shigelloides_NCTC10360	NCBI	703	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas	Plesiomonas shigelloides
GCF_900089455.2	GCF_900089455.2_Bacteria_Pseudomonadota_Betaproteobacteria_Orrella_dioscoreae	NCBI	1851544	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Orrella	Orrella dioscoreae
GCF_900090055.1	GCF_900090055.1_Archaea_Candidatus_Thermoplasmatota_Thermoplasmata_Cuniculiplasma_divulgatum_PM4_=JCM_30641_=VKM_B-2940	NCBI	1673428	14	14	87.50	0.00	8	Yes	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma	Cuniculiplasma divulgatum
GCF_900090215.1	GCF_900090215.1_Bacteria_Pseudomonadota_Gammaproteobacteria_secondary_endosymbiont_of_Trabutina_mannipara	NCBI	1835721	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	secondary endosymbiont of Trabutina mannipara
GCF_900093775.1	GCF_900093775.1_Bacteria_Bacillota_Bacilli_Bacillus_glycinifermentans	NCBI	1664069	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus glycinifermentans
GCF_900095135.1	GCF_900095135.1_Bacteria_Bacteroidota_Bacteroidia_Proteiniphilum_saccharofermentans_M3_6	NCBI	1642647	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	Proteiniphilum saccharofermentans
GCF_900095295.1	GCF_900095295.1_Archaea_Euryarchaeota_Methanobacteria_Methanobacterium_congolense	NCBI	118062	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium congolense
GCF_900095795.1	GCF_900095795.1_Bacteria_Bacteroidota_Bacteroidia_Petrimonas_mucosa_ING2-E5A	NCBI	1642646	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Petrimonas	Petrimonas mucosa
GCF_900097105.1	GCF_900097105.1_Bacteria_Verrucomicrobiota_Verrucomicrobiae_Akkermansia_glycaniphila	NCBI	1679444	14	14	87.50	0.00	13	Yes	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia glycaniphila
GCF_900116045.1	GCF_900116045.1_Bacteria_Thermodesulfobacteriota_Desulfovibrionia_Desulfovibrio_piger_FI11049	NCBI	901	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger
GCF_900116935.1	GCF_900116935.1_Bacteria_Bacillota_Bacilli_Ligilactobacillus_acidipiscis_ACA-DC_1533	NCBI	89059	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus acidipiscis
GCF_900120165.1	GCF_900120165.1_Bacteria_Bacillota_Tissierellia_Ezakiella_massiliensis_Marseille-P2951T	NCBI	1852374	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Tissierellia	NA	NA	Ezakiella	Ezakiella massiliensis
GCF_900120345.1	GCF_900120345.1_Bacteria_Bacillota_Clostridia_Lachnoclostridium_phocaeense_Marseille-P3177T	NCBI	1871021	14	14	87.50	0.00	13	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phocaeense
GCF_900120375.1	GCF_900120375.1_Bacteria_Bacillota_NA_Ndongobacter_massiliensis_Marseille-P3170T	NCBI	1871025	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	NA	NA	NA	Ndongobacter	Ndongobacter massiliensis
